id,language,set,key,text,created,updated,delete
12549,dutch,core,"core admin col warranty_policy_url","Garantiebeleid URL","2025-01-20 12:15:16","2025-01-20 12:15:16",NULL
12550,dutch,core,"core admin input attachments","E-mail heeft bijlage(n)","2025-01-20 12:15:17","2025-01-20 12:15:17",NULL
12551,dutch,core,"core admin input bcc","E-mail BCC/s","2025-01-20 12:15:17","2025-01-20 12:15:17",NULL
12552,dutch,core,"core admin input browsing_style",Browsestijl,"2025-01-20 12:15:17","2025-01-20 12:15:17",NULL
12553,dutch,core,"core admin input buddy_email_not_applicable","Buddy-e-mail is niet van toepassing","2025-01-20 12:15:17","2025-01-20 12:15:17",NULL
12554,dutch,core,"core admin input cc","E-mail CC/s","2025-01-20 12:15:17","2025-01-20 12:15:17",NULL
12555,dutch,core,"core admin input contact_us_url","Neem contact met ons op URL","2025-01-20 12:15:17","2025-01-20 12:15:17",NULL
12556,dutch,core,"core admin input cookie_policy_url","Cookiebeleid URL","2025-01-20 12:15:17","2025-01-20 12:15:17",NULL
12557,dutch,core,"core admin input corporate_site_url","URL van bedrijfssite","2025-01-20 12:15:17","2025-01-20 12:15:17",NULL
12558,dutch,core,"core admin input delivery_policy_url","URL voor leveringsbeleid","2025-01-20 12:15:17","2025-01-20 12:15:17",NULL
12559,dutch,core,"core admin input export_to","Kan gegevens exporteren naar %s","2025-01-20 12:15:17","2025-01-20 12:15:17",NULL
12560,dutch,core,"core admin input featured_image","Uitgelichte afbeelding","2025-01-20 12:15:17","2025-01-20 12:15:17",NULL
12561,dutch,core,"core admin input from_email","Van e-mailadres","2025-01-20 12:15:18","2025-01-20 12:15:18",NULL
12562,dutch,core,"core admin input from_name","Van naam","2025-01-20 12:15:18","2025-01-20 12:15:18",NULL
12563,dutch,core,"core admin input help_center_url",Helpcentrum-URL,"2025-01-20 12:15:18","2025-01-20 12:15:18",NULL
12564,dutch,core,"core admin input hide_prices","Prijzen verbergen","2025-01-20 12:15:18","2025-01-20 12:15:18",NULL
12565,dutch,core,"core admin input image_gallery",Afbeeldingengalerij,"2025-01-20 12:15:18","2025-01-20 12:15:18",NULL
12566,dutch,core,"core admin input import_from","Kan gegevens importeren van %s","2025-01-20 12:15:18","2025-01-20 12:15:18",NULL
12567,dutch,core,"core admin input logo",Logo,"2025-01-20 12:15:18","2025-01-20 12:15:18",NULL
12568,dutch,core,"core admin input materials","Marketingmateriaal(en) - Eén per regel","2025-01-20 12:15:18","2025-01-20 12:15:18",NULL
12569,dutch,core,"core admin input privacy_policy_url","Privacybeleid URL","2025-01-20 12:15:18","2025-01-20 12:15:18",NULL
12570,dutch,core,"core admin input reply_to_email","Antwoord op e-mailadres","2025-01-20 12:15:18","2025-01-20 12:15:18",NULL
12571,dutch,core,"core admin input reply_to_name","Reageer op naam","2025-01-20 12:15:18","2025-01-20 12:15:18",NULL
12572,dutch,core,"core admin input returns_policy_url","Retourbeleid URL","2025-01-20 12:15:18","2025-01-20 12:15:18",NULL
12573,dutch,core,"core admin input status",Staat,"2025-01-20 12:15:18","2025-01-20 12:15:18",NULL
12574,dutch,core,"core admin input subject",E-mailonderwerp,"2025-01-20 12:15:18","2025-01-20 12:15:18",NULL
12575,dutch,core,"core admin input terms_and_conditions_url","Algemene voorwaarden URL","2025-01-20 12:15:19","2025-01-20 12:15:19",NULL
12576,dutch,core,"core admin input title_reference","Titel referentie","2025-01-20 12:15:19","2025-01-20 12:15:19",NULL
12577,dutch,core,"core admin input warranty_policy_url","Garantiebeleid URL","2025-01-20 12:15:19","2025-01-20 12:15:19",NULL
12578,dutch,core,"core admin msg activate_confirm","Weet u zeker dat u <strong>%s</strong> wilt activeren?","2025-01-20 12:15:19","2025-01-20 12:15:19",NULL
12579,dutch,core,"core admin title agent_app_capabilities","Mogelijkheden van de Agent-app","2025-01-20 12:15:19","2025-01-20 12:15:19",NULL
12580,dutch,core,"core admin title app_order_configs","Configuraties voor orderberekening","2025-01-20 12:15:19","2025-01-20 12:15:19",NULL
12581,dutch,core,"core admin title axapta_capabilities","Axapta HOROS Sync-mogelijkheden","2025-01-20 12:15:19","2025-01-20 12:15:19",NULL
12582,dutch,core,"core admin title email_edit","Bewerk %s configuratie","2025-01-20 12:15:19","2025-01-20 12:15:19",NULL
12583,dutch,core,"core admin title exhibition_app_capabilities","Mogelijkheden van de tentoonstellingsapp","2025-01-20 12:15:19","2025-01-20 12:15:19",NULL
12584,dutch,core,"core admin title external_links","Externe URL-links","2025-01-20 12:15:19","2025-01-20 12:15:19",NULL
12585,dutch,core,"core admin title general_app_capabilities","Algemene app-mogelijkheden","2025-01-20 12:15:19","2025-01-20 12:15:19",NULL
12586,dutch,core,"core admin title legacy_app_capabilities","Mogelijkheden van Legacy-apps","2025-01-20 12:15:20","2025-01-20 12:15:20",NULL
12587,dutch,core,"core admin title marketing_material_add","Marketingmateriaal toevoegen","2025-01-20 12:15:20","2025-01-20 12:15:20",NULL
12588,dutch,core,"core admin title marketing_material_edit","Marketingmateriaal bewerken","2025-01-20 12:15:20","2025-01-20 12:15:20",NULL
12589,dutch,core,"core admin title marketing_materials",Marketingmateriaalmanager,"2025-01-20 12:15:20","2025-01-20 12:15:20",NULL
12590,dutch,core,"core admin title marketing_materials_list",Marketingmateriaalmanager,"2025-01-20 12:15:20","2025-01-20 12:15:20",NULL
12591,dutch,core,"core admin title mock_attachment",Mock-bijlage(n),"2025-01-20 12:15:20","2025-01-20 12:15:20",NULL
12592,dutch,core,"core admin title mock_email",Nep-e-mail,"2025-01-20 12:15:20","2025-01-20 12:15:20",NULL
12593,dutch,core,"core admin title retailer_app_capabilities","Mogelijkheden van de Retailer-app","2025-01-20 12:15:20","2025-01-20 12:15:20",NULL
12594,dutch,core,"core admin tooltip marketing_materials_add","Voeg een nieuw productmarketingmateriaal toe","2025-01-20 12:15:20","2025-01-20 12:15:20",NULL
12595,dutch,core,"core button add_to_gallery","Toevoegen aan galerij","2025-01-20 12:15:20","2025-01-20 12:15:20",NULL
12596,dutch,core,"core text frictionfull",Wrijvingsvol,"2025-01-20 12:15:20","2025-01-20 12:15:20",NULL
12597,dutch,core,"core text frictionless",Wrijvingsloos,"2025-01-20 12:15:20","2025-01-20 12:15:20",NULL
12598,dutch,core,"emails admin title emails_list",Systeem-e-mails,"2025-01-20 12:15:21","2025-01-20 12:15:21",NULL
12599,portuguese,rest_controller,"rest message could_not_save_new_key","Não foi possível salvar a nova chave da API","2025-01-20 12:15:37","2025-01-20 12:15:37",NULL
12600,portuguese,rest_controller,"rest message could_not_set_login_state","Não foi possível definir o estado de login","2025-01-20 12:15:37","2025-01-20 12:15:37",NULL
12601,portuguese,rest_controller,"rest message could_not_update_user","Não foi possível atualizar o usuário","2025-01-20 12:15:37","2025-01-20 12:15:37",NULL
12602,portuguese,rest_controller,"rest message invalid_api_key","Chave API inválida","2025-01-20 12:15:37","2025-01-20 12:15:37",NULL
12603,portuguese,rest_controller,"rest message login_details_in_use","Os detalhes do usuário fornecidos estão atualmente em uso em outro dispositivo","2025-01-20 12:15:37","2025-01-20 12:15:37",NULL
12604,portuguese,rest_controller,"rest message logout_failed","Falha ao sair","2025-01-20 12:15:37","2025-01-20 12:15:37",NULL
12605,portuguese,rest_controller,"rest message no_active_user_found","Nenhum usuário ativo encontrado","2025-01-20 12:15:37","2025-01-20 12:15:37",NULL
12606,portuguese,rest_controller,"rest message no_applications_submitted","Nenhuma aplicação enviada","2025-01-20 12:15:37","2025-01-20 12:15:37",NULL
12607,portuguese,rest_controller,"rest message no_assets_found","Nenhum ativo para este usuário pode ser encontrado","2025-01-20 12:15:38","2025-01-20 12:15:38",NULL
12608,portuguese,rest_controller,"rest message no_brochures_found","Não foi possível encontrar nenhum folheto para este usuário","2025-01-20 12:15:38","2025-01-20 12:15:38",NULL
12609,portuguese,rest_controller,"rest message no_brochures_submitted","Nenhum folheto enviado","2025-01-20 12:15:38","2025-01-20 12:15:38",NULL
12610,portuguese,rest_controller,"rest message no_candle_products_found","Nenhum produto Heart & Home para este usuário pode ser encontrado","2025-01-20 12:15:38","2025-01-20 12:15:38",NULL
12611,portuguese,rest_controller,"rest message no_changes_submitted","Nenhuma alteração enviada","2025-01-20 12:15:38","2025-01-20 12:15:38",NULL
12612,portuguese,rest_controller,"rest message no_customer_deals_found","Não foi possível encontrar nenhuma oferta de cliente para este usuário","2025-01-20 12:15:38","2025-01-20 12:15:38",NULL
12613,portuguese,rest_controller,"rest message no_customer_deals_submitted","Nenhuma oferta de cliente enviada","2025-01-20 12:15:38","2025-01-20 12:15:38",NULL
12614,portuguese,rest_controller,"rest message no_customer_found","Nenhum cliente para este usuário pode ser encontrado","2025-01-20 12:15:38","2025-01-20 12:15:38",NULL
12615,portuguese,rest_controller,"rest message no_deals_found","Nenhum cliente para este usuário pode ser encontrado","2025-01-20 12:15:38","2025-01-20 12:15:38",NULL
12616,portuguese,rest_controller,"rest message no_enquiries_submitted","Nenhuma consulta enviada","2025-01-20 12:15:38","2025-01-20 12:15:38",NULL
12617,portuguese,rest_controller,"rest message no_forms_found","Não foi possível encontrar nenhum formulário para esta aplicação","2025-01-20 12:15:38","2025-01-20 12:15:38",NULL
12618,portuguese,rest_controller,"rest message no_hh_products_found","Nenhum produto de História e Heráldica para este usuário pode ser encontrado","2025-01-20 12:15:38","2025-01-20 12:15:38",NULL
12619,portuguese,rest_controller,"rest message no_interactions_found","Nenhuma interação para este usuário pode ser encontrada","2025-01-20 12:15:39","2025-01-20 12:15:39",NULL
12620,portuguese,rest_controller,"rest message no_leaflets_found","Não foi possível encontrar nenhum folheto para este usuário","2025-01-20 12:15:39","2025-01-20 12:15:39",NULL
12621,portuguese,rest_controller,"rest message no_login_permission","Você não tem permissão para fazer login neste aplicativo","2025-01-20 12:15:39","2025-01-20 12:15:39",NULL
12622,portuguese,rest_controller,"rest message no_orders_submitted","Nenhum pedido enviado","2025-01-20 12:15:39","2025-01-20 12:15:39",NULL
12623,portuguese,rest_controller,"rest message no_prices_found","Não é possível encontrar preços para este usuário","2025-01-20 12:15:39","2025-01-20 12:15:39",NULL
12624,portuguese,rest_controller,"rest message no_settings_found","Nenhuma configuração para este usuário pode ser encontrada","2025-01-20 12:15:39","2025-01-20 12:15:39",NULL
12625,portuguese,rest_controller,"rest message no_tasks_found","Nenhuma tarefa para este usuário pode ser encontrada","2025-01-20 12:15:39","2025-01-20 12:15:39",NULL
12626,portuguese,rest_controller,"rest message no_translations_found","Não foi possível encontrar traduções para este idioma e/ou aplicativo","2025-01-20 12:15:39","2025-01-20 12:15:39",NULL
12627,portuguese,rest_controller,"rest message to_many_login_attempts","Muitas tentativas de login com falha, tente novamente mais tarde","2025-01-20 12:15:39","2025-01-20 12:15:39",NULL
12628,portuguese,rest_controller,"rest message username_password_incorrect","Nome de usuário ou senha estão incorretos","2025-01-20 12:15:39","2025-01-20 12:15:39",NULL
12629,spanish,agents_app,"agents app alert button terminate_account","Terminar cuenta","2025-01-20 12:16:39","2025-01-31 12:34:34",NULL
12630,spanish,agents_app,"agents app alert message calculating_download","Cálculo de los requisitos de descarga","2025-01-20 12:16:39","2025-01-31 12:34:34",NULL
12631,spanish,agents_app,"agents app alert message calculating_download_failed","No se pudieron calcular los requisitos de descarga, inténtelo nuevamente más tarde.","2025-01-20 12:16:39","2025-01-31 12:34:34",NULL
12632,spanish,agents_app,"agents app alert message terminate_account","Esta acción es irreversible. Todos tus datos se eliminarán de forma permanente, se sincronizarán con nuestros servidores y se cerrará tu sesión de la aplicación. Haz clic en "CANCELAR CUENTA" si deseas continuar.","2025-01-20 12:16:39","2025-01-31 12:34:34",NULL
12633,spanish,agents_app,"agents app alert message total_assets","Activos totales","2025-01-20 12:16:39","2025-01-31 12:34:34",NULL
12634,spanish,agents_app,"agents app alert message total_data","Datos totales","2025-01-20 12:16:39","2025-01-31 12:34:34",NULL
12635,spanish,agents_app,"agents app alert title terminate_account","¿Está seguro de que desea cancelar su cuenta?","2025-01-20 12:16:39","2025-01-31 12:34:34",NULL
12636,spanish,agents_app,"agents app alert title total_download","Se requiere de descarga","2025-01-20 12:16:39","2025-01-31 12:34:34",NULL
12637,spanish,agents_app,"agents app button back_to_sign_in","Volver a Iniciar sesión","2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12638,spanish,agents_app,"agents app button continue",Continuar,"2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12639,spanish,agents_app,"agents app button reject",Rechazar,"2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12640,spanish,agents_app,"agents app button sign_up",Inscribirse,"2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12641,spanish,agents_app,"agents app button terminate_account","Terminar cuenta","2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12642,spanish,agents_app,"agents app button try_again","Intentar otra vez","2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12643,spanish,agents_app,"agents app input label eori_number","Número EORI","2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12644,spanish,agents_app,"agents app input label first_name","Nombre de pila","2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12645,spanish,agents_app,"agents app input label last_name",Apellido,"2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12646,spanish,agents_app,"agents app input placeholder eori_number","Introduzca el número EORI","2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12647,spanish,agents_app,"agents app input placeholder first_name","Ingresa tu nombre","2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12648,spanish,agents_app,"agents app input placeholder last_name","Ingresa tu apellido","2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12649,spanish,agents_app,"agents app input required eori_number","Se requiere el número EORI","2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12650,spanish,agents_app,"agents app input required first_name","El nombre es obligatorio y debe tener entre 2 y 50 caracteres.","2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12651,spanish,agents_app,"agents app input required last_name","El apellido es obligatorio y debe tener entre 2 y 50 caracteres.","2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12652,spanish,agents_app,"agents app screen content app_device_id","Identificación del dispositivo de la aplicación","2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12653,spanish,agents_app,"agents app screen content register_sales_application_error","Tuvimos un problema al enviar tu solicitud. Vuelve a intentarlo o ponte en contacto con el servicio de asistencia.","2025-01-20 12:16:40","2025-01-31 12:34:34",NULL
12654,spanish,agents_app,"agents app screen content register_sales_application_success","Gracias por enviar su solicitud de agente de ventas. Revisaremos su información y nos comunicaremos con usted pronto.","2025-01-20 12:16:41","2025-01-31 12:34:34",NULL
12655,spanish,agents_app,"agents app screen title register_sales_agent","Solicite ser un agente de ventas, solo proporcione algunos detalles básicos para comenzar su viaje hoy.","2025-01-20 12:16:41","2025-01-31 12:34:34",NULL
12656,spanish,agents_app,"agents app screen title register_sales_application_error","Error al enviar la solicitud del agente de ventas","2025-01-20 12:16:41","2025-01-31 12:34:34",NULL
